Time,NO3 Effluent
2018-11-12T12:59:00.000Z,3.9870900000000002
2018-11-12T13:59:00.000Z,3.9277500000000005
2018-11-12T14:59:00.000Z,3.891325
2018-11-12T15:59:00.000Z,3.946355
2018-11-12T16:59:00.000Z,4.149785
2018-11-12T17:59:00.000Z,4.403205
2018-11-12T18:59:00.000Z,4.681085
2018-11-12T19:59:00.000Z,4.94189
2018-11-12T20:59:00.000Z,5.13745
2018-11-12T21:59:00.000Z,5.28684
2018-11-12T22:59:00.000Z,5.37616
2018-11-12T23:59:00.000Z,5.351595
2018-11-13T00:59:00.000Z,5.11998
2018-11-13T01:59:00.000Z,4.851115
2018-11-13T02:59:00.000Z,4.60193
2018-11-13T03:59:00.000Z,4.34348
2018-11-13T04:59:00.000Z,4.138395
2018-11-13T05:59:00.000Z,3.98394
2018-11-13T06:59:00.000Z,3.86464
2018-11-13T07:59:00.000Z,3.756685
2018-11-13T08:59:00.000Z,3.59533
2018-11-13T09:59:00.000Z,3.4774200000000004
2018-11-13T10:59:00.000Z,3.4686900000000005
2018-11-13T11:59:00.000Z,3.560945
2018-11-13T12:59:00.000Z,3.71712
2018-11-13T13:59:00.000Z,3.83462
2018-11-13T14:59:00.000Z,3.861455
2018-11-13T15:59:00.000Z,3.8278
2018-11-13T16:59:00.000Z,3.87709
2018-11-13T17:59:00.000Z,4.027565
2018-11-13T18:59:00.000Z,4.288245
2018-11-13T19:59:00.000Z,4.6317
2018-11-13T20:59:00.000Z,4.88997
2018-11-13T21:59:00.000Z,5.110085
2018-11-13T22:59:00.000Z,5.253085
2018-11-13T23:59:00.000Z,5.16468
2018-11-14T00:59:00.000Z,4.96594
2018-11-14T01:59:00.000Z,4.76721
2018-11-14T02:59:00.000Z,4.5635
2018-11-14T03:59:00.000Z,4.45143
2018-11-14T04:59:00.000Z,4.444465
2018-11-14T05:59:00.000Z,4.47523
2018-11-14T06:59:00.000Z,4.45904
2018-11-14T07:59:00.000Z,4.39711
2018-11-14T08:59:00.000Z,4.313005
2018-11-14T09:59:00.000Z,4.19051
2018-11-14T10:59:00.000Z,4.06916
2018-11-14T11:59:00.000Z,3.905975
2018-11-14T12:59:00.000Z,3.74575
2018-11-14T13:59:00.000Z,3.53958
2018-11-14T14:59:00.000Z,3.4378
2018-11-14T15:59:00.000Z,3.34844
2018-11-14T16:59:00.000Z,3.18564
2018-11-14T17:59:00.000Z,3.02444
2018-11-14T18:59:00.000Z,2.987255
2018-11-14T19:59:00.000Z,3.035205
2018-11-14T20:59:00.000Z,2.79891
2018-11-14T21:59:00.000Z,2.03058
2018-11-14T22:59:00.000Z,1.308634
2018-11-14T23:59:00.000Z,2.209525
2018-11-15T00:59:00.000Z,3.21971
2018-11-15T01:59:00.000Z,4.230455
2018-11-15T02:59:00.000Z,5.061545
2018-11-15T03:59:00.000Z,5.525965
2018-11-15T04:59:00.000Z,5.710755000000001
2018-11-15T05:59:00.000Z,5.518887000000001
2018-11-15T06:59:00.000Z,5.155905000000001
2018-11-15T07:59:00.000Z,4.94177
2018-11-15T08:59:00.000Z,4.809535
2018-11-15T09:59:00.000Z,4.67187
2018-11-15T10:59:00.000Z,4.55241
2018-11-15T11:59:00.000Z,4.42408
2018-11-15T12:59:00.000Z,4.262965
2018-11-15T13:59:00.000Z,3.802735
2018-11-15T14:59:00.000Z,3.30784
2018-11-15T15:59:00.000Z,2.993645
2018-11-15T16:59:00.000Z,2.838905
2018-11-15T17:59:00.000Z,2.97406
2018-11-15T18:59:00.000Z,3.3406650000000004
2018-11-15T19:59:00.000Z,3.86845
2018-11-15T20:59:00.000Z,4.398315
2018-11-15T21:59:00.000Z,4.89823
2018-11-15T22:59:00.000Z,5.260465000000001
2018-11-15T23:59:00.000Z,5.432905
2018-11-16T00:59:00.000Z,5.414235
2018-11-16T01:59:00.000Z,5.249325
2018-11-16T02:59:00.000Z,4.99284
2018-11-16T03:59:00.000Z,4.716685
2018-11-16T04:59:00.000Z,4.494815
2018-11-16T05:59:00.000Z,4.21776
2018-11-16T06:59:00.000Z,3.9642200000000005
2018-11-16T07:59:00.000Z,3.7778250000000004
2018-11-16T08:59:00.000Z,3.55282
2018-11-16T09:59:00.000Z,3.38812
2018-11-16T10:59:00.000Z,3.51887
2018-11-16T11:59:00.000Z,3.7910400000000006
2018-11-16T12:59:00.000Z,3.987487
2018-11-16T13:59:00.000Z,4.01792
2018-11-16T14:59:00.000Z,3.96362
2018-11-16T15:59:00.000Z,3.764735
2018-11-16T16:59:00.000Z,3.3841750000000004
2018-11-16T17:59:00.000Z,3.075905
2018-11-16T18:59:00.000Z,3.090145
2018-11-16T19:59:00.000Z,3.4125850000000004
2018-11-16T20:59:00.000Z,3.83607
2018-11-16T21:59:00.000Z,4.22663
2018-11-16T22:59:00.000Z,4.475525
2018-11-16T23:59:00.000Z,4.51
2018-11-17T00:59:00.000Z,4.42604
2018-11-17T01:59:00.000Z,4.253855
2018-11-17T02:59:00.000Z,3.97714
2018-11-17T03:59:00.000Z,3.705755
2018-11-17T04:59:00.000Z,3.4985200000000005
2018-11-17T05:59:00.000Z,3.334575
2018-11-17T06:59:00.000Z,3.272585
2018-11-17T07:59:00.000Z,3.2772050000000004
2018-11-17T08:59:00.000Z,3.3187
2018-11-17T09:59:00.000Z,3.332865
2018-11-17T10:59:00.000Z,3.37442
2018-11-17T11:59:00.000Z,3.43417
2018-11-17T12:59:00.000Z,3.429715
2018-11-17T13:59:00.000Z,3.386845
2018-11-17T14:59:00.000Z,3.305895
2018-11-17T15:59:00.000Z,3.32357
2018-11-17T16:59:00.000Z,3.5007900000000003
2018-11-17T17:59:00.000Z,3.755515
2018-11-17T18:59:00.000Z,4.01029
2018-11-17T19:59:00.000Z,4.25621
2018-11-17T20:59:00.000Z,4.380345
2018-11-17T21:59:00.000Z,4.38091
2018-11-17T22:59:00.000Z,4.37758
2018-11-17T23:59:00.000Z,4.2935
2018-11-18T00:59:00.000Z,4.003695
2018-11-18T01:59:00.000Z,3.640835
2018-11-18T02:59:00.000Z,3.29124
2018-11-18T03:59:00.000Z,3.0184500000000005
2018-11-18T04:59:00.000Z,2.904385
2018-11-18T05:59:00.000Z,2.9152850000000003
2018-11-18T06:59:00.000Z,2.968585
2018-11-18T07:59:00.000Z,3.00613
2018-11-18T08:59:00.000Z,3.049095
2018-11-18T09:59:00.000Z,3.114235
2018-11-18T10:59:00.000Z,3.26727
2018-11-18T11:59:00.000Z,3.5042700000000004
2018-11-18T12:59:00.000Z,3.649915
2018-11-18T13:59:00.000Z,3.6302
2018-11-18T14:59:00.000Z,3.556825
2018-11-18T15:59:00.000Z,3.55632
2018-11-18T16:59:00.000Z,3.6291
2018-11-18T17:59:00.000Z,3.743035
2018-11-18T18:59:00.000Z,3.97041
2018-11-18T19:59:00.000Z,4.25665
2018-11-18T20:59:00.000Z,4.45956
2018-11-18T21:59:00.000Z,4.55437
2018-11-18T22:59:00.000Z,4.558565
2018-11-18T23:59:00.000Z,4.45122
2018-11-19T00:59:00.000Z,4.27941
2018-11-19T01:59:00.000Z,4.049195
2018-11-19T02:59:00.000Z,3.753655
2018-11-19T03:59:00.000Z,3.508675
2018-11-19T04:59:00.000Z,3.3420400000000003
2018-11-19T05:59:00.000Z,3.256055
2018-11-19T06:59:00.000Z,3.21101
2018-11-19T07:59:00.000Z,3.195355
2018-11-19T08:59:00.000Z,3.16681
2018-11-19T09:59:00.000Z,3.1028
2018-11-19T10:59:00.000Z,3.1717450000000005
2018-11-19T11:59:00.000Z,3.323945
2018-11-19T12:59:00.000Z,3.465395
2018-11-19T13:59:00.000Z,3.5717850000000007
2018-11-19T14:59:00.000Z,3.567315
2018-11-19T15:59:00.000Z,3.477725
2018-11-19T16:59:00.000Z,3.4594350000000005
2018-11-19T17:59:00.000Z,3.64962
2018-11-19T18:59:00.000Z,3.975345
2018-11-19T19:59:00.000Z,4.341225
2018-11-19T20:59:00.000Z,4.69843
2018-11-19T21:59:00.000Z,4.93421
2018-11-19T22:59:00.000Z,4.988635
2018-11-19T23:59:00.000Z,4.968375
2018-11-20T00:59:00.000Z,4.887815
2018-11-20T01:59:00.000Z,4.68227
2018-11-20T02:59:00.000Z,4.418705
2018-11-20T03:59:00.000Z,4.15513
2018-11-20T04:59:00.000Z,3.89419
2018-11-20T05:59:00.000Z,3.674365
2018-11-20T06:59:00.000Z,3.5154300000000003
2018-11-20T07:59:00.000Z,3.41592
2018-11-20T08:59:00.000Z,3.374165
2018-11-20T09:59:00.000Z,9.259223
2018-11-20T10:59:00.000Z,3.4921250000000006
2018-11-20T11:59:00.000Z,3.653755
2018-11-20T12:59:00.000Z,3.850285
2018-11-20T13:59:00.000Z,3.982925
2018-11-20T14:59:00.000Z,3.9183500000000007
2018-11-20T15:59:00.000Z,3.60882
2018-11-20T16:59:00.000Z,3.35222
2018-11-20T17:59:00.000Z,3.485865
2018-11-20T18:59:00.000Z,3.82774
2018-11-20T19:59:00.000Z,4.175325
2018-11-20T20:59:00.000Z,4.487085
2018-11-20T21:59:00.000Z,4.69649
2018-11-20T22:59:00.000Z,4.78911
2018-11-20T23:59:00.000Z,4.77029
2018-11-21T00:59:00.000Z,4.762835
2018-11-21T01:59:00.000Z,4.674005
2018-11-21T02:59:00.000Z,4.460825
2018-11-21T03:59:00.000Z,4.22084
2018-11-21T04:59:00.000Z,3.9369350000000005
2018-11-21T05:59:00.000Z,3.830155
2018-11-21T06:59:00.000Z,3.8646
2018-11-21T07:59:00.000Z,3.9065750000000006
2018-11-21T08:59:00.000Z,3.991685
2018-11-21T09:59:00.000Z,3.96591
2018-11-21T10:59:00.000Z,3.874185
2018-11-21T11:59:00.000Z,3.7683600000000004
2018-11-21T12:59:00.000Z,3.48938
2018-11-21T13:59:00.000Z,3.040015
2018-11-21T14:59:00.000Z,2.658815
2018-11-21T15:59:00.000Z,2.514825
2018-11-21T16:59:00.000Z,2.599635
2018-11-21T17:59:00.000Z,2.7874200000000005
2018-11-21T18:59:00.000Z,2.90666
2018-11-21T19:59:00.000Z,3.115765
2018-11-21T20:59:00.000Z,3.516475
2018-11-21T21:59:00.000Z,3.93862
2018-11-21T22:59:00.000Z,4.330505
2018-11-21T23:59:00.000Z,4.70726
2018-11-22T00:59:00.000Z,4.886905
2018-11-22T01:59:00.000Z,4.838665
2018-11-22T02:59:00.000Z,4.785025
2018-11-22T03:59:00.000Z,4.437773
2018-11-22T04:59:00.000Z,3.5896
2018-11-22T05:59:00.000Z,3.41085
2018-11-22T06:59:00.000Z,3.309295
2018-11-22T07:59:00.000Z,3.412805
2018-11-22T08:59:00.000Z,3.456115
2018-11-22T09:59:00.000Z,3.427745
2018-11-22T10:59:00.000Z,3.479855
2018-11-22T11:59:00.000Z,3.64862
2018-11-22T12:59:00.000Z,3.88233
2018-11-22T13:59:00.000Z,4.057185
2018-11-22T14:59:00.000Z,4.12902
2018-11-22T15:59:00.000Z,4.06943
2018-11-22T16:59:00.000Z,3.98587
2018-11-22T17:59:00.000Z,3.9216300000000004
2018-11-22T18:59:00.000Z,3.8543250000000002
2018-11-22T19:59:00.000Z,3.83456
2018-11-22T20:59:00.000Z,3.87609
2018-11-22T21:59:00.000Z,3.981785
2018-11-22T22:59:00.000Z,4.07108
2018-11-22T23:59:00.000Z,4.099715
2018-11-23T00:59:00.000Z,4.071
2018-11-23T01:59:00.000Z,3.97184
2018-11-23T02:59:00.000Z,3.8388350000000004
2018-11-23T03:59:00.000Z,3.670655
2018-11-23T04:59:00.000Z,3.4843150000000005
2018-11-23T05:59:00.000Z,3.300075
2018-11-23T06:59:00.000Z,3.18726
2018-11-23T07:59:00.000Z,3.15478
2018-11-23T08:59:00.000Z,3.143525
2018-11-23T09:59:00.000Z,3.1787550000000007
2018-11-23T10:59:00.000Z,3.2864800000000005
2018-11-23T11:59:00.000Z,3.401405
2018-11-23T12:59:00.000Z,3.574845
2018-11-23T13:59:00.000Z,3.8268750000000002
2018-11-23T14:59:00.000Z,3.94043
2018-11-23T15:59:00.000Z,3.82563
2018-11-23T16:59:00.000Z,3.612525
2018-11-23T17:59:00.000Z,3.518625
2018-11-23T18:59:00.000Z,3.766385
2018-11-23T19:59:00.000Z,4.33861
2018-11-23T20:59:00.000Z,4.901275
2018-11-23T21:59:00.000Z,5.41329
2018-11-23T22:59:00.000Z,5.815310000000001
2018-11-23T23:59:00.000Z,5.962490000000001
2018-11-24T00:59:00.000Z,6.07225
2018-11-24T01:59:00.000Z,6.08416
2018-11-24T02:59:00.000Z,5.83069
2018-11-24T03:59:00.000Z,5.396370000000001
2018-11-24T04:59:00.000Z,5.024925
2018-11-24T05:59:00.000Z,4.71606
2018-11-24T06:59:00.000Z,4.430395
2018-11-24T07:59:00.000Z,4.30783
2018-11-24T08:59:00.000Z,4.144235
2018-11-24T09:59:00.000Z,4.35874
2018-11-24T10:59:00.000Z,4.67659
2018-11-24T11:59:00.000Z,4.451755
2018-11-24T12:59:00.000Z,4.064555
2018-11-24T13:59:00.000Z,3.641955
2018-11-24T14:59:00.000Z,3.1353
2018-11-24T15:59:00.000Z,2.78652
2018-11-24T16:59:00.000Z,2.82428
2018-11-24T17:59:00.000Z,3.209905
2018-11-24T18:59:00.000Z,3.67082
2018-11-24T19:59:00.000Z,4.00526
2018-11-24T20:59:00.000Z,4.265325
2018-11-24T21:59:00.000Z,4.381715
2018-11-24T22:59:00.000Z,4.29752
2018-11-24T23:59:00.000Z,4.162785
2018-11-25T00:59:00.000Z,4.05911
2018-11-25T01:59:00.000Z,3.90501
2018-11-25T02:59:00.000Z,3.739395
2018-11-25T03:59:00.000Z,3.608995
2018-11-25T04:59:00.000Z,3.5029
2018-11-25T05:59:00.000Z,3.4549850000000006
2018-11-25T06:59:00.000Z,2.266567
2018-11-25T07:59:00.000Z,3.3236450000000004
2018-11-25T08:59:00.000Z,3.2742050000000003
2018-11-25T09:59:00.000Z,3.2861600000000006
2018-11-25T10:59:00.000Z,3.339295
2018-11-25T11:59:00.000Z,3.538165
2018-11-25T12:59:00.000Z,3.793245
2018-11-25T13:59:00.000Z,4.01644
2018-11-25T14:59:00.000Z,4.17067
2018-11-25T15:59:00.000Z,4.136125
2018-11-25T16:59:00.000Z,4.153455
2018-11-25T17:59:00.000Z,4.191665
2018-11-25T18:59:00.000Z,3.989935
2018-11-25T19:59:00.000Z,3.40581
2018-11-25T20:59:00.000Z,2.8322350000000003
2018-11-25T21:59:00.000Z,2.59989
2018-11-25T22:59:00.000Z,2.54923
2018-11-25T23:59:00.000Z,2.668275
2018-11-26T00:59:00.000Z,2.65174
2018-11-26T01:59:00.000Z,2.41055
2018-11-26T02:59:00.000Z,2.215535
2018-11-26T03:59:00.000Z,2.17674
2018-11-26T04:59:00.000Z,2.24809
2018-11-26T05:59:00.000Z,2.377795
2018-11-26T06:59:00.000Z,2.475655
2018-11-26T07:59:00.000Z,2.477505
2018-11-26T08:59:00.000Z,2.3766
2018-11-26T09:59:00.000Z,2.31225
2018-11-26T10:59:00.000Z,2.43757
2018-11-26T11:59:00.000Z,2.52434
2018-11-26T12:59:00.000Z,2.46335
2018-11-26T13:59:00.000Z,2.31703
2018-11-26T14:59:00.000Z,2.260715
2018-11-26T15:59:00.000Z,2.543805
2018-11-26T16:59:00.000Z,2.94922
2018-11-26T17:59:00.000Z,3.12149
2018-11-26T18:59:00.000Z,3.034425
2018-11-26T19:59:00.000Z,3.007945
2018-11-26T20:59:00.000Z,3.399735
2018-11-26T21:59:00.000Z,3.9539600000000004
2018-11-26T22:59:00.000Z,5.031203
2018-11-26T23:59:00.000Z,7.494523000000001
2018-11-27T00:59:00.000Z,8.639735
2018-11-27T01:59:00.000Z,7.22713
2018-11-27T02:59:00.000Z,5.806935
2018-11-27T03:59:00.000Z,5.409750000000001
2018-11-27T04:59:00.000Z,5.423975
2018-11-27T05:59:00.000Z,5.567625
2018-11-27T06:59:00.000Z,5.49427
2018-11-27T07:59:00.000Z,5.168485
2018-11-27T08:59:00.000Z,5.191275000000001
2018-11-27T09:59:00.000Z,5.63877
2018-11-27T10:59:00.000Z,5.921665000000001
2018-11-27T11:59:00.000Z,5.569665
2018-11-27T12:59:00.000Z,5.034695
2018-11-27T13:59:00.000Z,4.86828
2018-11-27T14:59:00.000Z,5.049705
2018-11-27T15:59:00.000Z,5.668515
2018-11-27T16:59:00.000Z,6.64477
2018-11-27T17:59:00.000Z,7.20261
2018-11-27T18:59:00.000Z,7.104245
2018-11-27T19:59:00.000Z,7.12944
2018-11-27T20:59:00.000Z,7.486820000000001
2018-11-27T21:59:00.000Z,7.79796
2018-11-27T22:59:00.000Z,7.618345
2018-11-27T23:59:00.000Z,6.80693
2018-11-28T00:59:00.000Z,5.997865000000001
2018-11-28T01:59:00.000Z,5.523595
2018-11-28T02:59:00.000Z,5.13586
2018-11-28T03:59:00.000Z,4.86299
2018-11-28T04:59:00.000Z,4.660705
2018-11-28T05:59:00.000Z,4.411525
2018-11-28T06:59:00.000Z,4.14419
2018-11-28T07:59:00.000Z,3.8607550000000006
2018-11-28T08:59:00.000Z,3.525985
2018-11-28T09:59:00.000Z,3.25973
2018-11-28T10:59:00.000Z,3.164385
2018-11-28T11:59:00.000Z,3.122185
2018-11-28T12:59:00.000Z,3.2162350000000006
2018-11-28T13:59:00.000Z,3.48144
2018-11-28T14:59:00.000Z,3.70333
2018-11-28T15:59:00.000Z,3.76573
2018-11-28T16:59:00.000Z,4.086915
2018-11-28T17:59:00.000Z,4.675175
2018-11-28T18:59:00.000Z,5.05954
2018-11-28T19:59:00.000Z,5.155405
2018-11-28T20:59:00.000Z,5.141315
2018-11-28T21:59:00.000Z,5.01188
2018-11-28T22:59:00.000Z,4.75304
2018-11-28T23:59:00.000Z,4.323235
2018-11-29T00:59:00.000Z,3.81672
2018-11-29T01:59:00.000Z,3.5759100000000004
2018-11-29T02:59:00.000Z,3.53867
2018-11-29T03:59:00.000Z,3.6079400000000006
2018-11-29T04:59:00.000Z,3.7074600000000006
2018-11-29T05:59:00.000Z,3.64458
2018-11-29T06:59:00.000Z,3.5051900000000002
2018-11-29T07:59:00.000Z,3.32467
2018-11-29T08:59:00.000Z,3.08169
2018-11-29T09:59:00.000Z,2.9775
2018-11-29T10:59:00.000Z,3.145785
2018-11-29T11:59:00.000Z,3.3440350000000003
2018-11-29T12:59:00.000Z,3.387065
2018-11-29T13:59:00.000Z,3.594685
2018-11-29T14:59:00.000Z,4.026165
2018-11-29T15:59:00.000Z,4.47343
2018-11-29T16:59:00.000Z,4.954325
2018-11-29T17:59:00.000Z,5.358775
2018-11-29T18:59:00.000Z,5.398365
2018-11-29T19:59:00.000Z,5.16142
2018-11-29T20:59:00.000Z,5.09818
2018-11-29T21:59:00.000Z,5.10242
2018-11-29T22:59:00.000Z,4.910395
2018-11-29T23:59:00.000Z,4.56461
2018-11-30T00:59:00.000Z,4.210755
2018-11-30T01:59:00.000Z,3.948945
2018-11-30T02:59:00.000Z,3.685785
2018-11-30T03:59:00.000Z,3.4716250000000004
2018-11-30T04:59:00.000Z,3.4293
2018-11-30T05:59:00.000Z,3.410025
2018-11-30T06:59:00.000Z,3.325
2018-11-30T07:59:00.000Z,3.2380050000000002
2018-11-30T08:59:00.000Z,3.026465
2018-11-30T09:59:00.000Z,2.7749100000000007
2018-11-30T10:59:00.000Z,2.62697
2018-11-30T11:59:00.000Z,2.544635
2018-11-30T12:59:00.000Z,2.557045
2018-11-30T13:59:00.000Z,2.628045
2018-11-30T14:59:00.000Z,2.7001800000000005
2018-11-30T15:59:00.000Z,2.9285750000000004
2018-11-30T16:59:00.000Z,3.460165
2018-11-30T17:59:00.000Z,4.041525
2018-11-30T18:59:00.000Z,4.30828
2018-11-30T19:59:00.000Z,4.24143
2018-11-30T20:59:00.000Z,4.058505
2018-11-30T21:59:00.000Z,3.8524900000000004
2018-11-30T22:59:00.000Z,3.580185
2018-11-30T23:59:00.000Z,3.285745
2018-12-01T00:59:00.000Z,2.977245
2018-12-01T01:59:00.000Z,2.6791900000000006
2018-12-01T02:59:00.000Z,2.526435
2018-12-01T03:59:00.000Z,2.52609
2018-12-01T04:59:00.000Z,2.563155
2018-12-01T05:59:00.000Z,2.5649350000000006
2018-12-01T06:59:00.000Z,2.51859
2018-12-01T07:59:00.000Z,2.413355
2018-12-01T08:59:00.000Z,2.231955
2018-12-01T09:59:00.000Z,2.137585
2018-12-01T10:59:00.000Z,2.230575
2018-12-01T11:59:00.000Z,2.220395
2018-12-01T12:59:00.000Z,2.01078
2018-12-01T13:59:00.000Z,1.936505
2018-12-01T14:59:00.000Z,1.99578
2018-12-01T15:59:00.000Z,1.92611
2018-12-01T16:59:00.000Z,1.83259
2018-12-01T17:59:00.000Z,1.764445
2018-12-01T18:59:00.000Z,1.7387200000000003
2018-12-01T19:59:00.000Z,1.7868900000000003
2018-12-01T20:59:00.000Z,1.827875
2018-12-01T21:59:00.000Z,1.90973
2018-12-01T22:59:00.000Z,1.91635
2018-12-01T23:59:00.000Z,1.80639
2018-12-02T00:59:00.000Z,1.73899
2018-12-02T01:59:00.000Z,1.68097
2018-12-02T02:59:00.000Z,1.49713
2018-12-02T03:59:00.000Z,1.362995
2018-12-02T04:59:00.000Z,1.330515
2018-12-02T05:59:00.000Z,1.27454
2018-12-02T06:59:00.000Z,1.258055
2018-12-02T07:59:00.000Z,1.27076
2018-12-02T08:59:00.000Z,1.24585
2018-12-02T09:59:00.000Z,1.24761
2018-12-02T10:59:00.000Z,1.2922750000000003
2018-12-02T11:59:00.000Z,1.317045
2018-12-02T12:59:00.000Z,1.36125
2018-12-02T13:59:00.000Z,1.430775
2018-12-02T14:59:00.000Z,1.549805
2018-12-02T15:59:00.000Z,1.67009
2018-12-02T16:59:00.000Z,1.73448
2018-12-02T17:59:00.000Z,1.784685
2018-12-02T18:59:00.000Z,1.83244
2018-12-02T19:59:00.000Z,1.8197100000000002
2018-12-02T20:59:00.000Z,1.785295
2018-12-02T21:59:00.000Z,1.772395
2018-12-02T22:59:00.000Z,1.78558
2018-12-02T23:59:00.000Z,1.7900300000000002
2018-12-03T00:59:00.000Z,1.7794550000000002
2018-12-03T01:59:00.000Z,1.802855
2018-12-03T02:59:00.000Z,1.81518
2018-12-03T03:59:00.000Z,1.835295
2018-12-03T04:59:00.000Z,1.868715
2018-12-03T05:59:00.000Z,1.849015
2018-12-03T06:59:00.000Z,1.8346
2018-12-03T07:59:00.000Z,1.850115
2018-12-03T08:59:00.000Z,1.85628
2018-12-03T09:59:00.000Z,1.824
2018-12-03T10:59:00.000Z,1.7963300000000002
2018-12-03T11:59:00.000Z,1.8085
2018-12-03T12:59:00.000Z,1.789145
2018-12-03T13:59:00.000Z,1.794995
2018-12-03T14:59:00.000Z,1.80596
2018-12-03T15:59:00.000Z,1.7819400000000003
2018-12-03T16:59:00.000Z,1.785755
2018-12-03T17:59:00.000Z,1.795415
2018-12-03T18:59:00.000Z,1.7922
2018-12-03T19:59:00.000Z,1.77848
2018-12-03T20:59:00.000Z,1.762465
2018-12-03T21:59:00.000Z,1.7698900000000002
2018-12-03T22:59:00.000Z,1.75774
2018-12-03T23:59:00.000Z,1.749505
2018-12-04T00:59:00.000Z,1.755535
2018-12-04T01:59:00.000Z,1.721795
2018-12-04T02:59:00.000Z,1.68679
2018-12-04T03:59:00.000Z,1.6803000000000001
2018-12-04T04:59:00.000Z,1.684685
2018-12-04T05:59:00.000Z,1.66554
2018-12-04T06:59:00.000Z,1.6575150000000003
2018-12-04T07:59:00.000Z,1.6766
2018-12-04T08:59:00.000Z,1.6772050000000003
2018-12-04T09:59:00.000Z,1.670635
2018-12-04T10:59:00.000Z,1.66607
2018-12-04T11:59:00.000Z,1.6425300000000003
2018-12-04T12:59:00.000Z,1.6336750000000002
2018-12-04T13:59:00.000Z,1.6437700000000002
2018-12-04T14:59:00.000Z,1.61641
2018-12-04T15:59:00.000Z,1.600315
2018-12-04T16:59:00.000Z,1.62815
2018-12-04T17:59:00.000Z,1.627285
2018-12-04T18:59:00.000Z,1.57918
2018-12-04T19:59:00.000Z,1.49664
2018-12-04T20:59:00.000Z,1.4616750000000003
2018-12-04T21:59:00.000Z,1.51786
2018-12-04T22:59:00.000Z,1.5650700000000002
2018-12-04T23:59:00.000Z,1.55942
2018-12-05T00:59:00.000Z,1.556625
2018-12-05T01:59:00.000Z,1.5780850000000002
2018-12-05T02:59:00.000Z,1.573
2018-12-05T03:59:00.000Z,1.5182300000000002
2018-12-05T04:59:00.000Z,1.4259350000000002
2018-12-05T05:59:00.000Z,1.3702500000000002
2018-12-05T06:59:00.000Z,1.35988
2018-12-05T07:59:00.000Z,1.35762
2018-12-05T08:59:00.000Z,1.375855
2018-12-05T09:59:00.000Z,1.367545
2018-12-05T10:59:00.000Z,1.396225
2018-12-05T11:59:00.000Z,1.4263
2018-12-05T12:59:00.000Z,1.427775
2018-12-05T13:59:00.000Z,1.440775
2018-12-05T14:59:00.000Z,1.322785
2018-12-05T15:59:00.000Z,1.14732
2018-12-05T16:59:00.000Z,1.180405
2018-12-05T17:59:00.000Z,1.299555
2018-12-05T18:59:00.000Z,1.3667000000000002
2018-12-05T19:59:00.000Z,1.496565
2018-12-05T20:59:00.000Z,1.55204
2018-12-05T21:59:00.000Z,1.44662
2018-12-05T22:59:00.000Z,1.3268250000000001
2018-12-05T23:59:00.000Z,1.28079
2018-12-06T00:59:00.000Z,1.30378
2018-12-06T01:59:00.000Z,1.304925
2018-12-06T02:59:00.000Z,1.284525
2018-12-06T03:59:00.000Z,1.32917
2018-12-06T04:59:00.000Z,1.3448900000000001
2018-12-06T05:59:00.000Z,1.21248
2018-12-06T06:59:00.000Z,1.09251
2018-12-06T07:59:00.000Z,1.15391
2018-12-06T08:59:00.000Z,1.30559
2018-12-06T09:59:00.000Z,1.428865
2018-12-06T10:59:00.000Z,1.60434
2018-12-06T11:59:00.000Z,1.8414750000000002
2018-12-06T12:59:00.000Z,2.031385
2018-12-06T13:59:00.000Z,2.147105
2018-12-06T14:59:00.000Z,2.077895
2018-12-06T15:59:00.000Z,1.9757400000000003
2018-12-06T16:59:00.000Z,2.07041
2018-12-06T17:59:00.000Z,2.311765
2018-12-06T18:59:00.000Z,2.5334
2018-12-06T19:59:00.000Z,2.490525
2018-12-06T20:59:00.000Z,2.425
2018-12-06T21:59:00.000Z,2.48012
2018-12-06T22:59:00.000Z,2.42906
2018-12-06T23:59:00.000Z,2.19161
2018-12-07T00:59:00.000Z,1.87265
2018-12-07T01:59:00.000Z,1.68368
2018-12-07T02:59:00.000Z,1.644675
2018-12-07T03:59:00.000Z,1.663315
2018-12-07T04:59:00.000Z,1.658425
2018-12-07T05:59:00.000Z,1.62751
2018-12-07T06:59:00.000Z,1.61139
2018-12-07T07:59:00.000Z,1.589565
2018-12-07T08:59:00.000Z,1.49884
2018-12-07T09:59:00.000Z,1.436545
2018-12-07T10:59:00.000Z,1.51624
2018-12-07T11:59:00.000Z,1.54478
2018-12-07T12:59:00.000Z,1.324775
2018-12-07T13:59:00.000Z,1.165075
2018-12-07T14:59:00.000Z,1.35351
2018-12-07T15:59:00.000Z,1.6921200000000003
2018-12-07T16:59:00.000Z,1.9711600000000002
2018-12-07T17:59:00.000Z,2.24315
2018-12-07T18:59:00.000Z,2.559545
2018-12-07T19:59:00.000Z,2.83401
2018-12-07T20:59:00.000Z,3.003225
2018-12-07T21:59:00.000Z,3.04065
2018-12-07T22:59:00.000Z,2.92892
2018-12-07T23:59:00.000Z,2.70084
2018-12-08T00:59:00.000Z,2.44618
2018-12-08T01:59:00.000Z,2.23358
2018-12-08T02:59:00.000Z,2.08546
2018-12-08T03:59:00.000Z,1.99339
2018-12-08T04:59:00.000Z,1.9643550000000003
2018-12-08T05:59:00.000Z,1.945425
2018-12-08T06:59:00.000Z,1.915965
