,Time,DO,Month,NH4,NO3,Temperature
280,2018-03-03T16:00:00.000Z,0.3,3,3.3022666666666667,0.0,11.666666666666666
281,2018-03-03T17:00:00.000Z,0.2,3,3.3022666666666667,0.0,11.666666666666666
282,2018-03-03T18:00:00.000Z,0.2,3,3.3222666666666667,0.0,11.666666666666666
283,2018-03-03T19:00:00.000Z,0.2,3,3.3622666666666667,0.0,11.666666666666666
284,2018-03-03T20:00:00.000Z,0.2,3,3.4022666666666668,0.0,11.666666666666666
285,2018-03-03T21:00:00.000Z,0.2,3,3.432266666666667,0.0,11.666666666666666
286,2018-03-03T22:00:00.000Z,0.3,3,3.4022666666666668,0.0,11.666666666666666
287,2018-03-03T23:00:00.000Z,0.3,3,3.3422666666666667,0.0,11.666666666666666
288,2018-03-04T00:00:00.000Z,0.3,3,3.3022666666666667,0.0,12.22222222222222
289,2018-03-04T01:00:00.000Z,0.2,3,3.3022666666666667,0.0,12.22222222222222
290,2018-03-04T02:00:00.000Z,0.2,3,3.3022666666666667,0.0,12.22222222222222
291,2018-03-04T03:00:00.000Z,0.3,3,3.3022666666666667,0.0,12.22222222222222
292,2018-03-04T04:00:00.000Z,0.3,3,3.3022666666666667,0.0,12.22222222222222
293,2018-03-04T05:00:00.000Z,0.3,3,3.3022666666666667,0.0,12.22222222222222
294,2018-03-04T06:00:00.000Z,0.3,3,3.3022666666666667,0.0,12.22222222222222
295,2018-03-04T07:00:00.000Z,0.2,3,3.3022666666666667,0.0,12.22222222222222
296,2018-03-04T08:00:00.000Z,0.2,3,3.3022666666666667,0.0,12.22222222222222
297,2018-03-04T09:00:00.000Z,0.3,3,3.3022666666666667,0.0,12.22222222222222
298,2018-03-04T10:00:00.000Z,0.4,3,3.3022666666666667,0.0,12.22222222222222
299,2018-03-04T11:00:00.000Z,0.3,3,3.3022666666666667,0.0,12.22222222222222
300,2018-03-04T12:00:00.000Z,0.3,3,3.3022666666666667,0.0,12.22222222222222
301,2018-03-04T13:00:00.000Z,0.2,3,3.3022666666666667,0.0,12.22222222222222
302,2018-03-04T14:00:00.000Z,0.2,3,3.3022666666666667,0.0,12.22222222222222
303,2018-03-04T15:00:00.000Z,0.3,3,3.3022666666666667,0.0,12.22222222222222
304,2018-03-04T16:00:00.000Z,0.3,3,3.3022666666666667,0.0,12.22222222222222
305,2018-03-04T17:00:00.000Z,0.3,3,3.3022666666666667,0.0,12.22222222222222
306,2018-03-04T18:00:00.000Z,0.3,3,3.3022666666666667,0.0,12.22222222222222
